timestamp_ms,render_fps,capture_hz,capture_ms,upload_ms,draw_ms,queue_depth,dropped_frames,total_captured,snapshot_save_ms,recording_encode_ms,capture_timestamp_ms,render_timestamp_ms,pipeline_latency_ms
1388933825,29.17,29.85,32.67,6.66,0.20,3.00,24,2717,0.00,0.00,1388933717.000,1388933790.000,107.000
1388933859,29.17,29.85,31.53,7.79,0.23,3.00,24,2718,0.00,0.00,1388933750.000,1388933825.000,108.000
1388933892,29.17,29.85,32.43,6.45,0.22,3.00,24,2719,0.00,0.00,1388933783.000,1388933860.000,110.000
1388933927,29.17,29.85,32.77,6.56,0.24,3.00,24,2720,0.00,0.00,1388933817.000,1388933892.000,109.000
1388933961,29.17,29.85,32.06,6.17,0.14,3.00,24,2721,0.00,0.00,1388933849.000,1388933927.000,110.000
1388933996,29.17,29.85,32.49,6.66,0.18,3.00,24,2722,0.00,0.00,1388933883.000,1388933961.000,112.000
1388934031,29.17,29.85,32.39,8.16,0.35,3.00,24,2723,0.00,0.00,1388933916.000,1388933996.000,113.000
1388934064,29.17,29.85,32.78,7.43,0.15,3.00,24,2724,0.00,0.00,1388933950.000,1388934031.000,115.000
1388934099,29.17,29.85,32.05,6.85,0.24,3.00,24,2725,0.00,0.00,1388933983.000,1388934065.000,115.000
1388934135,29.17,29.85,32.33,8.93,0.14,3.00,24,2726,0.00,0.00,1388934016.000,1388934100.000,117.000
1388934165,29.17,29.85,33.11,5.49,0.03,3.00,24,2727,0.00,0.00,1388934050.000,1388934135.000,119.000
1388934200,29.17,29.85,24.58,6.04,0.06,3.00,24,2728,0.00,0.00,1388934083.000,1388934165.000,115.000
1388934235,29.17,29.85,32.16,6.47,0.04,3.00,24,2729,0.00,0.00,1388934117.000,1388934200.000,117.000
1388934269,29.17,29.85,34.11,6.02,0.13,3.00,24,2730,0.00,0.00,1388934151.000,1388934235.000,118.000
1388934304,29.17,29.85,31.33,6.04,0.15,3.00,24,2731,0.00,0.00,1388934176.000,1388934269.000,118.000
1388934337,29.17,29.85,34.04,6.15,0.03,3.00,24,2732,0.00,0.00,1388934209.000,1388934304.000,128.000
1388934372,29.17,29.85,25.92,6.43,0.23,4.00,24,2734,0.00,0.00,1388934243.000,1388934337.000,128.000
1388934405,29.17,29.85,26.55,5.67,0.14,3.00,25,2735,0.00,0.00,1388934310.000,1388934373.000,130.000
1388934441,29.17,29.85,31.51,6.46,0.14,3.00,25,2736,0.00,0.00,1388934341.000,1388934406.000,96.000
1388934474,29.17,29.85,35.05,5.90,0.14,3.00,25,2737,0.00,0.00,1388934368.000,1388934441.000,100.000
1388934508,29.17,29.85,35.89,6.55,0.12,3.00,25,2738,0.00,0.00,1388934395.000,1388934474.000,106.000
1388934544,29.17,29.85,38.27,6.79,0.23,3.00,25,2739,0.00,0.00,1388934428.000,1388934508.000,113.000
1388934579,29.17,29.85,34.48,8.83,0.22,3.00,25,2740,0.00,0.00,1388934464.000,1388934544.000,116.000
1388934614,29.17,29.85,35.70,7.73,0.23,3.00,25,2741,0.00,0.00,1388934501.000,1388934579.000,115.000
1388934645,29.17,30.12,29.11,6.26,0.20,3.00,25,2742,0.00,0.00,1388934540.000,1388934614.000,113.000
1388934681,29.15,30.12,36.19,7.02,0.26,3.00,25,2743,0.00,0.00,1388934575.000,1388934645.000,105.000
1388934716,29.15,30.12,32.74,8.05,0.14,3.00,25,2744,0.00,0.00,1388934612.000,1388934682.000,107.000
1388934750,29.15,30.12,35.45,8.10,0.13,3.00,25,2745,0.00,0.00,1388934642.000,1388934716.000,104.000
1388934784,29.15,30.12,33.70,7.78,0.13,3.00,25,2746,0.00,0.00,1388934679.000,1388934751.000,109.000
1388934819,29.15,30.12,33.07,7.94,0.13,3.00,25,2747,0.00,0.00,1388934713.000,1388934785.000,106.000
1388934854,29.15,30.12,32.61,8.42,0.24,3.00,25,2748,0.00,0.00,1388934749.000,1388934820.000,107.000
1388934887,29.15,30.12,30.64,6.63,0.22,3.00,25,2749,0.00,0.00,1388934784.000,1388934854.000,105.000
1388934920,29.15,30.12,22.73,6.54,0.17,3.00,25,2750,0.00,0.00,1388934818.000,1388934887.000,103.000
1388934953,29.15,30.12,22.64,6.28,0.14,3.00,25,2751,0.00,0.00,1388934851.000,1388934921.000,103.000
1388934987,29.15,30.12,30.74,5.74,0.21,3.00,25,2752,0.00,0.00,1388934886.000,1388934954.000,103.000
1388935023,29.15,30.12,44.73,7.77,0.15,3.00,25,2753,0.00,0.00,1388934909.000,1388934988.000,102.000
1388935058,29.15,30.12,34.04,7.97,0.15,3.00,25,2754,0.00,0.00,1388934933.000,1388935023.000,114.000
1388935092,29.15,30.12,29.71,7.32,0.48,3.00,25,2755,0.00,0.00,1388934965.000,1388935058.000,125.000
1388935126,29.15,30.12,36.16,7.85,0.17,3.00,25,2756,0.00,0.00,1388935010.000,1388935093.000,128.000
1388935160,29.15,30.12,34.38,7.67,0.15,3.00,25,2757,0.00,0.00,1388935045.000,1388935127.000,117.000
1388935194,29.15,30.12,35.62,7.21,0.25,3.00,25,2758,0.00,0.00,1388935076.000,1388935160.000,115.000
1388935229,29.15,30.12,31.04,6.95,0.28,3.00,25,2759,0.00,0.00,1388935113.000,1388935194.000,118.000
1388935261,29.15,30.12,32.38,6.71,0.18,3.00,25,2760,0.00,0.00,1388935148.000,1388935229.000,116.000
1388935296,29.15,30.12,31.56,7.45,0.15,3.00,25,2761,0.00,0.00,1388935184.000,1388935261.000,113.000
1388935330,29.15,30.12,32.86,6.78,0.17,3.00,25,2762,0.00,0.00,1388935217.000,1388935297.000,113.000
1388935365,29.15,30.12,32.54,6.66,0.19,3.00,25,2763,0.00,0.00,1388935251.000,1388935331.000,114.000
1388935398,29.15,30.12,23.24,6.77,0.14,4.00,25,2765,0.00,0.00,1388935283.000,1388935365.000,114.000
1388935432,29.15,30.12,31.33,5.97,0.14,4.00,25,2766,0.00,0.00,1388935317.000,1388935398.000,115.000
1388935469,29.15,30.12,39.99,8.46,0.13,4.00,25,2767,0.00,0.00,1388935351.000,1388935432.000,115.000
1388935502,29.15,30.12,30.52,7.26,0.14,4.00,25,2768,0.00,0.00,1388935371.000,1388935470.000,119.000
1388935537,29.15,30.12,30.52,7.31,0.19,3.00,25,2768,0.00,0.00,1388935395.000,1388935502.000,131.000
1388935572,29.15,30.12,40.61,8.17,0.22,3.00,25,2769,0.00,0.00,1388935427.000,1388935537.000,142.000
1388935605,29.15,30.12,35.37,7.56,0.12,3.00,25,2770,0.00,0.00,1388935468.000,1388935572.000,145.000
1388935637,29.15,30.12,34.88,5.52,0.06,3.00,25,2771,0.00,0.00,1388935499.000,1388935605.000,137.000
1388935672,29.15,29.96,25.94,5.79,0.04,4.00,25,2773,0.00,0.00,1388935540.000,1388935638.000,139.000
1388935708,29.22,29.96,25.94,7.29,0.10,3.00,25,2773,0.00,0.00,1388935577.000,1388935672.000,132.000
1388935742,29.22,29.96,40.18,7.56,0.19,3.00,25,2774,0.00,0.00,1388935613.000,1388935708.000,131.000
1388935777,29.22,29.96,28.66,6.81,0.23,4.00,25,2776,0.00,0.00,1388935643.000,1388935743.000,130.000
1388935813,29.22,29.96,36.50,7.80,0.14,4.00,25,2777,0.00,0.00,1388935670.000,1388935778.000,135.000
1388935846,29.22,29.96,30.02,7.79,0.21,4.00,25,2778,0.00,0.00,1388935711.000,1388935813.000,143.000
1388935880,29.22,29.96,34.82,7.93,0.23,4.00,25,2779,0.00,0.00,1388935745.000,1388935846.000,135.000
1388935915,29.22,29.96,32.70,8.39,0.22,4.00,25,2780,0.00,0.00,1388935775.000,1388935881.000,136.000
1388935949,29.22,29.96,31.68,7.56,0.20,4.00,25,2781,0.00,0.00,1388935812.000,1388935915.000,140.000
1388935984,29.22,29.96,34.36,8.06,0.15,4.00,25,2782,0.00,0.00,1388935843.000,1388935949.000,137.000
1388936018,29.22,29.96,30.53,7.34,0.15,4.00,25,2783,0.00,0.00,1388935879.000,1388935984.000,141.000
1388936052,29.22,29.96,32.97,7.19,0.15,4.00,25,2784,0.00,0.00,1388935912.000,1388936018.000,139.000
1388936085,29.22,29.96,30.44,6.80,0.32,4.00,25,2785,0.00,0.00,1388935945.000,1388936052.000,140.000
1388936121,29.22,29.96,35.72,7.43,0.33,4.00,25,2786,0.00,0.00,1388935980.000,1388936085.000,140.000
1388936154,29.22,29.96,37.42,6.81,0.11,4.00,25,2787,0.00,0.00,1388936012.000,1388936121.000,141.000
1388936187,29.22,29.96,32.13,6.33,0.21,4.00,25,2788,0.00,0.00,1388936046.000,1388936154.000,142.000
1388936221,29.22,29.96,31.67,6.35,0.17,4.00,25,2789,0.00,0.00,1388936077.000,1388936187.000,141.000
1388936256,29.22,29.96,33.18,7.69,0.21,4.00,25,2790,0.00,0.00,1388936114.000,1388936221.000,144.000
1388936291,29.22,29.96,32.44,7.46,0.14,4.00,25,2791,0.00,0.00,1388936152.000,1388936257.000,143.000
1388936325,29.22,29.96,32.26,7.66,0.19,4.00,25,2792,0.00,0.00,1388936185.000,1388936291.000,139.000
1388936357,29.22,29.96,27.31,6.70,0.24,3.00,26,2793,0.00,0.00,1388936252.000,1388936325.000,140.000
1388936392,29.22,29.96,19.64,7.48,0.18,3.00,26,2794,0.00,0.00,1388936285.000,1388936358.000,106.000
1388936427,29.22,29.96,25.88,7.31,0.14,3.00,26,2795,0.00,0.00,1388936318.000,1388936393.000,108.000
1388936460,29.22,29.96,41.92,7.28,0.13,3.00,26,2796,0.00,0.00,1388936346.000,1388936427.000,109.000
1388936494,29.22,29.96,28.97,6.88,0.12,3.00,26,2797,0.00,0.00,1388936367.000,1388936460.000,114.000
1388936527,29.22,29.96,35.59,5.21,0.18,3.00,26,2798,0.00,0.00,1388936394.000,1388936495.000,128.000
1388936563,29.22,29.96,35.28,7.13,0.23,3.00,26,2799,0.00,0.00,1388936437.000,1388936527.000,133.000
1388936597,29.22,29.96,35.49,5.65,0.27,3.00,26,2800,0.00,0.00,1388936467.000,1388936564.000,127.000
1388936630,29.22,29.96,35.62,5.72,0.14,3.00,26,2801,0.00,0.00,1388936504.000,1388936597.000,130.000
1388936665,29.22,29.86,34.23,6.32,0.14,3.00,26,2802,0.00,0.00,1388936540.000,1388936630.000,126.000
1388936699,29.22,29.86,35.41,6.15,0.14,3.00,26,2803,0.00,0.00,1388936576.000,1388936666.000,126.000
1388936735,29.22,29.86,32.66,6.29,0.27,3.00,26,2804,0.00,0.00,1388936613.000,1388936700.000,124.000
1388936770,29.22,29.86,32.53,7.00,0.26,3.00,26,2805,0.00,0.00,1388936648.000,1388936735.000,122.000
1388936804,29.22,29.86,32.13,7.19,0.15,3.00,26,2806,0.00,0.00,1388936684.000,1388936770.000,122.000
1388936838,29.22,29.86,32.05,6.68,0.15,3.00,26,2807,0.00,0.00,1388936718.000,1388936804.000,120.000
1388936874,29.22,29.86,32.18,6.87,0.08,3.00,26,2808,0.00,0.00,1388936751.000,1388936838.000,120.000
1388936904,29.22,29.86,31.17,4.81,0.07,3.00,26,2809,0.00,0.00,1388936785.000,1388936874.000,123.000
1388936940,29.22,29.86,26.27,5.43,0.05,3.00,26,2810,0.00,0.00,1388936818.000,1388936904.000,119.000
1388936975,29.22,29.86,29.91,6.30,0.04,4.00,26,2812,0.00,0.00,1388936851.000,1388936940.000,122.000
1388937010,29.22,29.86,37.55,7.37,0.03,4.00,26,2813,0.00,0.00,1388936883.000,1388936975.000,124.000
1388937044,29.22,29.86,37.55,6.60,0.11,3.00,26,2813,0.00,0.00,1388936910.000,1388937010.000,127.000
1388937078,29.22,29.86,32.51,6.73,0.10,4.00,26,2815,0.00,0.00,1388936941.000,1388937044.000,134.000
1388937113,29.22,29.86,32.44,6.91,0.23,4.00,26,2816,0.00,0.00,1388936972.000,1388937078.000,137.000
1388937149,29.22,29.86,35.47,7.34,0.21,4.00,26,2817,0.00,0.00,1388937010.000,1388937113.000,141.000
1388937184,29.22,29.86,35.62,9.01,0.25,3.00,26,2817,0.00,0.00,1388937044.000,1388937149.000,139.000
1388937218,29.22,29.86,35.62,8.68,0.15,3.00,26,2818,0.00,0.00,1388937078.000,1388937184.000,140.000
1388937250,29.22,29.86,28.06,6.27,0.11,4.00,26,2820,0.00,0.00,1388937111.000,1388937218.000,140.000
1388937284,29.22,29.86,30.92,6.53,0.15,4.00,26,2821,0.00,0.00,1388937147.000,1388937250.000,139.000
1388937320,29.22,29.86,28.21,6.57,0.15,3.00,27,2822,0.00,0.00,1388937219.000,1388937285.000,138.000
1388937354,29.22,29.86,38.97,6.33,0.14,3.00,27,2823,0.00,0.00,1388937247.000,1388937320.000,101.000
1388937388,29.22,29.86,18.87,6.81,0.13,3.00,27,2824,0.00,0.00,1388937279.000,1388937355.000,108.000
1388937422,29.22,29.86,27.58,6.44,0.16,3.00,27,2825,0.00,0.00,1388937308.000,1388937388.000,109.000
1388937457,29.22,29.86,40.32,7.63,0.14,3.00,27,2826,0.00,0.00,1388937349.000,1388937422.000,114.000
1388937491,29.22,29.86,31.83,6.90,0.13,3.00,27,2827,0.00,0.00,1388937368.000,1388937457.000,108.000
1388937526,29.22,29.86,33.44,7.70,0.14,3.00,27,2828,0.00,0.00,1388937396.000,1388937491.000,123.000
1388937558,29.22,29.86,34.02,5.72,0.16,3.00,27,2829,0.00,0.00,1388937438.000,1388937527.000,131.000
1388937594,29.22,29.86,35.00,6.76,0.16,3.00,27,2830,0.00,0.00,1388937471.000,1388937558.000,120.000
1388937628,29.22,29.86,36.44,6.64,0.15,3.00,27,2831,0.00,0.00,1388937505.000,1388937594.000,123.000
1388937662,29.22,29.99,33.31,6.45,0.15,3.00,27,2832,0.00,0.00,1388937541.000,1388937628.000,123.000
1388937695,29.22,29.99,35.56,6.11,0.15,3.00,27,2833,0.00,0.00,1388937577.000,1388937662.000,121.000
1388937729,29.22,29.99,32.78,6.27,0.15,3.00,27,2834,0.00,0.00,1388937614.000,1388937695.000,118.000
1388937767,29.08,29.99,33.17,8.48,0.14,3.00,27,2835,0.00,0.00,1388937648.000,1388937730.000,116.000
1388937799,29.08,29.99,32.03,6.75,0.16,3.00,27,2836,0.00,0.00,1388937685.000,1388937767.000,119.000
1388937833,29.08,29.99,32.19,7.20,0.14,3.00,27,2837,0.00,0.00,1388937718.000,1388937799.000,114.000
1388937867,29.08,29.99,32.58,6.15,0.24,3.00,27,2838,0.00,0.00,1388937752.000,1388937833.000,115.000
1388937901,29.08,29.99,32.46,6.11,0.23,3.00,27,2839,0.00,0.00,1388937785.000,1388937868.000,116.000
1388937937,29.08,29.99,32.64,7.61,0.27,3.00,27,2840,0.00,0.00,1388937818.000,1388937901.000,116.000
1388937971,29.08,29.99,31.54,7.99,0.20,3.00,27,2841,0.00,0.00,1388937852.000,1388937937.000,119.000
1388938007,29.08,29.99,32.78,8.48,0.21,3.00,27,2842,0.00,0.00,1388937885.000,1388937971.000,119.000
1388938040,29.08,29.99,31.89,6.84,0.23,3.00,27,2843,0.00,0.00,1388937919.000,1388938007.000,122.000
1388938074,29.08,29.99,32.17,6.60,0.23,3.00,27,2844,0.00,0.00,1388937952.000,1388938040.000,121.000
1388938108,29.08,29.99,32.21,6.62,0.21,3.00,27,2845,0.00,0.00,1388937985.000,1388938075.000,123.000
1388938142,29.08,29.99,32.50,6.54,0.21,3.00,27,2846,0.00,0.00,1388938018.000,1388938108.000,123.000
1388938177,29.08,29.99,32.71,8.18,0.25,3.00,27,2847,0.00,0.00,1388938052.000,1388938142.000,124.000
1388938210,29.08,29.99,32.49,7.06,0.16,3.00,27,2848,0.00,0.00,1388938085.000,1388938177.000,125.000
1388938245,29.08,29.99,32.09,7.18,0.20,3.00,27,2849,0.00,0.00,1388938118.000,1388938210.000,125.000
1388938278,29.08,29.99,33.16,6.60,0.15,3.00,27,2850,0.00,0.00,1388938151.000,1388938245.000,127.000
1388938314,29.08,29.99,32.06,6.74,0.20,3.00,27,2851,0.00,0.00,1388938185.000,1388938278.000,127.000
1388938347,29.08,29.99,32.33,6.82,0.24,3.00,27,2852,0.00,0.00,1388938217.000,1388938314.000,129.000
1388938382,29.08,29.99,18.30,7.79,0.21,3.00,28,2854,0.00,0.00,1388938285.000,1388938347.000,130.000
1388938414,29.08,29.99,25.82,6.08,0.14,3.00,28,2855,0.00,0.00,1388938318.000,1388938382.000,97.000
1388938450,29.08,29.99,40.82,6.03,0.16,3.00,28,2856,0.00,0.00,1388938351.000,1388938414.000,96.000
1388938483,29.08,29.99,30.07,6.13,0.14,3.00,28,2857,0.00,0.00,1388938371.000,1388938450.000,99.000
1388938519,29.08,29.99,33.56,6.36,0.43,3.00,28,2858,0.00,0.00,1388938397.000,1388938483.000,112.000
1388938552,29.08,29.99,37.81,6.58,0.14,3.00,28,2859,0.00,0.00,1388938439.000,1388938519.000,122.000
1388938586,29.08,29.99,35.05,6.51,0.17,3.00,28,2860,0.00,0.00,1388938470.000,1388938552.000,113.000
